location,year,total_sqft,bath,bhk,price per feet,price
Bullayya College Road Resapuvanipalem,2020,750,1,2,4300.0,3225000
BVK College Road,2020,1750,2,3,4000.0,7000000
BVK College Road,2020,1565,2,2,4000.0,6260000
BVK College Road,2020,1250,1,2,4000.0,5000000
BVK College Road,2020,1000,1,2,4000.0,4000000
BVK College Road,2020,750,1,1,4000.0,3000000
Carshed,2020,1750,1,2,3200.0,5600000
Carshed,2020,1565,2,2,3200.0,5008000
Carshed,2020,1250,2,2,3200.0,4000000
Carshed,2020,1000,2,3,3200.0,3200000
Carshed,2020,750,1,2,3200.0,2400000
CBM Compound Complex,2020,1750,2,3,4300.0,7525000
CBM Compound Complex,2020,1565,2,3,4300.0,6729500
CBM Compound Complex,2020,1250,2,2,4300.0,5375000
CBM Compound Complex,2020,1000,1,2,4300.0,4300000
CBM Compound Complex,2020,750,2,2,4300.0,3225000
Chakala veedhi Chinnawaltair,2020,1750,2,3,4500.0,7875000
Chakala veedhi Chinnawaltair,2020,1565,2,3,4500.0,7042500
Chakala veedhi Chinnawaltair,2020,1250,2,2,4500.0,5625000
Chakala veedhi Chinnawaltair,2020,1000,1,2,4500.0,4500000
Chakala veedhi Chinnawaltair,2020,750,2,2,4500.0,3375000
Chaluva Thota Allipuram,2020,1750,2,3,4500.0,7875000
Chaluva Thota Allipuram,2020,1565,2,3,4500.0,7042500
Chaluva Thota Allipuram,2020,1250,2,2,4500.0,5625000
Chaluva Thota Allipuram,2020,1000,1,2,4500.0,4500000
Chaluva Thota Allipuram,2020,750,2,2,4500.0,3375000
Chandrampalem NH,2020,1750,2,3,3500.0,6125000
Chandrampalem NH,2020,1565,2,3,3500.0,5477500
Chandrampalem NH,2020,1250,2,2,3500.0,4375000
Chandrampalem NH,2020,1000,1,2,3500.0,3500000
Chandrampalem NH,2020,750,2,2,3500.0,2625000
Changalraopeta Main Road,2020,1750,2,3,3900.0,6825000
Changalraopeta Main Road,2020,1565,2,3,3900.0,6103500
Changalraopeta Main Road,2020,1250,2,2,3900.0,4875000
Changalraopeta Main Road,2020,1000,1,2,3900.0,3900000
Changalraopeta Main Road,2020,750,2,2,3900.0,2925000
ChilakapetaQuarters,2020,1750,2,3,4700.0,8225000
ChilakapetaQuarters,2020,1565,2,2,4700.0,7355500
ChilakapetaQuarters,2020,1250,2,3,4700.0,5875000
ChilakapetaQuarters,2020,1000,1,2,4700.0,4700000
ChilakapetaQuarters,2020,750,1,1,4700.0,3525000
ChinnaRushikonda,2020,1750,2,3,2800.0,4900000
ChinnaRushikonda,2020,1565,2,3,2800.0,4382000
ChinnaRushikonda,2020,1250,2,2,2800.0,3500000
ChinnaRushikonda,2020,1000,1,2,2800.0,2800000
ChinnaRushikonda,2020,750,2,2,2800.0,2100000
Chinnawaltair,2020,1750,2,3,3500.0,6125000
Chinnawaltair,2020,1565,2,3,3500.0,5477500
Chinnawaltair,2020,1250,2,2,3500.0,4375000
Chinnawaltair,2020,1000,1,2,3500.0,3500000
Chinnawaltair,2020,750,2,2,3500.0,2625000
CMR FunctionHall Area,2020,750,1,2,4500.0,3375000
CMR FunctionHall Area,2020,1750,2,3,4500.0,7875000
CMR FunctionHall Area,2020,1500,2,2,4500.0,6750000
CMR FunctionHall Area,2020,1000,2,2,4500.0,4500000
CMR FunctionHall Area,2020,1250,1,2,4500.0,5625000
Collector office Jn,2020,1750,2,3,3600.0,6300000
Collector office Jn,2020,1565,2,3,3600.0,5634000
Collector office Jn,2020,1250,2,2,3600.0,4500000
Collector office Jn,2020,1000,2,2,3600.0,3600000
Collector office Jn,2020,750,1,2,3600.0,2700000
CycloneCentre Staff Quarters YogaVillage,2020,1750,2,3,4400.0,7700000
CycloneCentre Staff Quarters YogaVillage,2020,1565,2,2,4400.0,6886000
CycloneCentre Staff Quarters YogaVillage,2020,1250,2,3,4400.0,5500000
CycloneCentre Staff Quarters YogaVillage,2020,1000,2,2,4400.0,4400000
CycloneCentre Staff Quarters YogaVillage,2020,750,2,2,4400.0,3300000
Dabagardens,2020,1750,2,3,4200.0,7350000
Dabagardens,2020,1565,2,2,4200.0,6573000
Dabagardens,2020,1250,2,3,4200.0,5250000
Dabagardens,2020,1000,2,2,4200.0,4200000
Dabagardens,2020,750,2,2,4200.0,3150000
DanduBazaar,2020,1750,2,3,5700.0,9975000
DanduBazaar,2020,1565,2,3,5700.0,8920500
DanduBazaar,2020,1250,1,2,5700.0,7125000
DanduBazaar,2020,1000,2,2,5700.0,5700000
DanduBazaar,2020,750,1,2,5700.0,4275000
DasapallaHills,2020,1750,1,2,6500.0,11375000
DasapallaHills,2020,1565,2,3,6500.0,10172500
DasapallaHills,2020,1250,2,2,6500.0,8125000
DasapallaHills,2020,1000,1,1,6500.0,6500000
DasapallaHills,2020,750,2,2,6500.0,4875000
DevangulaStreet Allipuram,2020,1750,2,3,4500.0,7875000
DevangulaStreet Allipuram,2020,1565,2,2,4500.0,7042500
DevangulaStreet Allipuram,2020,1250,2,2,4500.0,5625000
DevangulaStreet Allipuram,2020,1000,1,1,4500.0,4500000
DevangulaStreet Allipuram,2020,750,1,2,4500.0,3375000
Diabbapalem Jagadamba ,2020,1750,2,3,4500.0,7875000
Diabbapalem Jagadamba ,2020,1565,2,2,4500.0,7042500
Diabbapalem Jagadamba ,2020,1250,2,3,4500.0,5625000
Diabbapalem Jagadamba ,2020,1000,2,2,4500.0,4500000
Diabbapalem Jagadamba ,2020,750,2,2,4500.0,3375000
Doctors Colony Seethammadhara Jn HB Colony,2020,1750,1,2,4000.0,7000000
Doctors Colony Seethammadhara Jn HB Colony,2020,1565,2,2,4000.0,6260000
Doctors Colony Seethammadhara Jn HB Colony,2020,1250,2,2,4000.0,5000000
Doctors Colony Seethammadhara Jn HB Colony,2020,1000,2,3,4000.0,4000000
Doctors Colony Seethammadhara Jn HB Colony,2020,750,1,2,4000.0,3000000
DolphinHotel,2020,1750,2,3,3600.0,6300000
DolphinHotel,2020,1565,2,2,3600.0,5634000
DolphinHotel,2020,1250,1,3,3600.0,4500000
DolphinHotel,2020,1000,2,3,3600.0,3600000
DolphinHotel,2020,750,2,2,3600.0,2700000
Durganagar Kancharapalem,2020,1750,1,2,3000.0,5250000
Durganagar Kancharapalem,2020,1565,2,2,3000.0,4695000
Durganagar Kancharapalem,2020,1250,2,2,3000.0,3750000
Durganagar Kancharapalem,2020,1000,2,3,3000.0,3000000
Durganagar Kancharapalem,2020,750,1,2,3000.0,2250000
DurgaTemple Area BeachRoad,2020,1750,1,3,5000.0,8750000
DurgaTemple Area BeachRoad,2020,1565,2,3,5000.0,7825000
DurgaTemple Area BeachRoad,2020,1250,2,2,5000.0,6250000
DurgaTemple Area BeachRoad,2020,1000,1,2,5000.0,5000000
DurgaTemple Area BeachRoad,2020,750,2,3,5000.0,3750000
EastPointColony Chinnawaltair,2020,1750,2,3,4000.0,7000000
EastPointColony Chinnawaltair,2020,1565,2,3,4000.0,6260000
EastPointColony Chinnawaltair,2020,1250,2,2,4000.0,5000000
EastPointColony Chinnawaltair,2020,1000,1,2,4000.0,4000000
EastPointColony Chinnawaltair,2020,750,2,2,4000.0,3000000
EenaduLayout,2020,1750,2,3,2800.0,4900000
EenaduLayout,2020,1565,2,2,2800.0,4382000
EenaduLayout,2020,1250,2,3,2800.0,3500000
EenaduLayout,2020,1000,2,2,2800.0,2800000
EenaduLayout,2020,750,2,2,2800.0,2100000
Gitam College Road,2020,1750,2,3,2700.0,4725000
Gitam College Road,2020,1565,2,2,2700.0,4225500
Gitam College Road,2020,1250,2,2,2700.0,3375000
Gitam College Road,2020,1000,1,2,2700.0,2700000
Gitam College Road,2020,750,1,1,2700.0,2025000
GnanapuramMainRoad,2020,1750,2,3,2800.0,4900000
GnanapuramMainRoad,2020,1565,2,2,2800.0,4382000
GnanapuramMainRoad,2020,1250,1,2,2800.0,3500000
GnanapuramMainRoad,2020,1000,2,3,2800.0,2800000
GnanapuramMainRoad,2020,750,1,2,2800.0,2100000
GNT Road,2020,1750,2,3,6500.0,11375000
GNT Road,2020,1565,2,2,6500.0,10172500
GNT Road,2020,1250,2,3,6500.0,8125000
GNT Road,2020,1000,2,2,6500.0,6500000
GNT Road,2020,750,2,2,6500.0,4875000
Godavari Street,2020,1750,2,3,4500.0,7875000
Godavari Street,2020,1565,2,2,4500.0,7042500
Godavari Street,2020,1250,2,3,4500.0,5625000
Godavari Street,2020,1000,2,1,4500.0,4500000
Godavari Street,2020,750,2,2,4500.0,3375000
Gokhale Road,2020,1750,1,3,4800.0,8400000
Gokhale Road,2020,1565,2,3,4800.0,7512000
Gokhale Road,2020,1250,2,2,4800.0,6000000
Gokhale Road,2020,1000,1,2,4800.0,4800000
Gokhale Road,2020,750,1,1,4800.0,3600000
Gollalapalem,2020,1750,2,3,6500.0,11375000
Gollalapalem,2020,1565,2,2,6500.0,10172500
Gollalapalem,2020,1250,2,2,6500.0,8125000
Gollalapalem,2020,1000,1,2,6500.0,6500000
Gollalapalem,2020,750,1,1,6500.0,4875000
Gollaveedhi Kancharapalem,2020,1750,1,3,4300.0,7525000
Gollaveedhi Kancharapalem,2020,1565,2,3,4300.0,6729500
Gollaveedhi Kancharapalem,2020,1250,2,2,4300.0,5375000
Gollaveedhi Kancharapalem,2020,1000,1,2,4300.0,4300000
Gollaveedhi Kancharapalem,2020,750,2,3,4300.0,3225000
GovindaRoad Kancharapalem,2020,1750,2,3,4500.0,7875000
GovindaRoad Kancharapalem,2020,1565,2,2,4500.0,7042500
GovindaRoad Kancharapalem,2020,1250,2,3,4500.0,5625000
GovindaRoad Kancharapalem,2020,1000,1,2,4500.0,4500000
GovindaRoad Kancharapalem,2020,750,2,3,4500.0,3375000
GrandbayHotel Gokhale road,2020,1750,2,3,4800.0,8400000
GrandbayHotel Gokhale road,2020,1565,2,2,4800.0,7512000
GrandbayHotel Gokhale road,2020,1250,1,2,4800.0,6000000
GrandbayHotel Gokhale road,2020,1000,2,3,4800.0,4800000
GrandbayHotel Gokhale road,2020,750,2,2,4800.0,3600000
Green Park Hotel Road,2020,1750,1,3,5700.0,9975000
Green Park Hotel Road,2020,1565,2,2,5700.0,8920500
Green Park Hotel Road,2020,1250,2,2,5700.0,7125000
Green Park Hotel Road,2020,1000,1,2,5700.0,5700000
Green Park Hotel Road,2020,750,1,1,5700.0,4275000
GurudwaraJunction,2020,1750,2,3,5900.0,10325000
GurudwaraJunction,2020,1565,1,2,5900.0,9233500
GurudwaraJunction,2020,1250,2,2,5900.0,7375000
GurudwaraJunction,2020,1000,1,2,5900.0,5900000
GurudwaraJunction,2020,750,1,1,5900.0,4425000
HanumanthaWaka,2020,1750,2,3,2800.0,4900000
HanumanthaWaka,2020,1565,1,2,2800.0,4382000
HanumanthaWaka,2020,1250,2,2,2800.0,3500000
HanumanthaWaka,2020,1000,1,2,2800.0,2800000
HanumanthaWaka,2020,750,1,1,2800.0,2100000
Harbour Street Kota Veedhi,2020,1750,2,3,3700.0,6475000
Harbour Street Kota Veedhi,2020,1565,1,2,3700.0,5790500
Harbour Street Kota Veedhi,2020,1250,2,2,3700.0,4625000
Harbour Street Kota Veedhi,2020,1000,1,2,3700.0,3700000
Harbour Street Kota Veedhi,2020,750,1,1,3700.0,2775000
HB Colony,2020,1750,2,3,5800.0,10150000
HB Colony,2020,1565,1,2,5800.0,9077000
HB Colony,2020,1250,2,2,5800.0,7250000
HB Colony,2020,1000,1,2,5800.0,5800000
HB Colony,2020,750,1,1,5800.0,4350000
HeadPostOfficeRoad,2020,1750,1,2,2800.0,4900000
HeadPostOfficeRoad,2020,1565,2,2,2800.0,4382000
HeadPostOfficeRoad,2020,1250,2,3,2800.0,3500000
HeadPostOfficeRoad,2020,1000,2,2,2800.0,2800000
HeadPostOfficeRoad,2020,750,1,1,2800.0,2100000
HPCL Layout,2020,1750,1,2,4400.0,7700000
HPCL Layout,2020,1565,2,2,4400.0,6886000
HPCL Layout,2020,1250,2,3,4400.0,5500000
HPCL Layout,2020,1000,2,2,4400.0,4400000
HPCL Layout,2020,750,1,1,4400.0,3300000
Indiranagar,2020,1750,1,2,5000.0,8750000
Indiranagar,2020,1565,2,2,5000.0,7825000
Indiranagar,2020,1250,2,3,5000.0,6250000
Indiranagar,2020,1000,2,2,5000.0,5000000
Indiranagar,2020,750,1,1,5000.0,3750000
IssukaThota,2020,1750,2,2,5800.0,10150000
IssukaThota,2020,1565,1,2,5800.0,9077000
IssukaThota,2020,1250,1,2,5800.0,7250000
IssukaThota,2020,1000,2,3,5800.0,5800000
IssukaThota,2020,750,1,2,5800.0,4350000
Jagadamba Junction,2020,1750,2,3,4500.0,7875000
Jagadamba Junction,2020,1565,2,2,4500.0,7042500
Jagadamba Junction,2020,1250,1,2,4500.0,5625000
Jagadamba Junction,2020,1000,1,2,4500.0,4500000
Jagadamba Junction,2020,750,1,1,4500.0,3375000
Jalaripeta,2020,1750,2,3,2800.0,4900000
Jalaripeta,2020,1565,2,2,2800.0,4382000
Jalaripeta,2020,1250,2,3,2800.0,3500000
Jalaripeta,2020,1000,2,2,2800.0,2800000
Jalaripeta,2020,750,2,2,2800.0,2100000
Jodugullapalem,2020,1750,2,3,2800.0,4900000
Jodugullapalem,2020,1565,2,2,2800.0,4382000
Jodugullapalem,2020,1250,1,2,2800.0,3500000
Jodugullapalem,2020,1000,1,2,2800.0,2800000
Jodugullapalem,2020,750,1,1,2800.0,2100000
Kailasa Metta,2020,1750,1,2,6500.0,11375000
Kailasa Metta,2020,1565,2,2,6500.0,10172500
Kailasa Metta,2020,1250,2,2,6500.0,8125000
Kailasa Metta,2020,1000,2,3,6500.0,6500000
Kailasa Metta,2020,750,1,2,6500.0,4875000
Kancharapalem,2020,1750,2,3,4100.0,7175000
Kancharapalem,2020,1565,1,2,4100.0,6416500
Kancharapalem,2020,1250,1,1,4100.0,5125000
Kancharapalem,2020,1000,2,3,4100.0,4100000
Kancharapalem,2020,750,1,1,4100.0,3075000
KGH DownRoad,2020,1750,2,2,4500.0,7875000
KGH DownRoad,2020,1565,2,3,4500.0,7042500
KGH DownRoad,2020,1250,1,2,4500.0,5625000
KGH DownRoad,2020,1000,2,3,4500.0,4500000
KGH DownRoad,2020,750,1,1,4500.0,3375000
KGH Quarter Kothasalipeta Road,2020,1750,2,2,3500.0,6125000
KGH Quarter Kothasalipeta Road,2020,1565,2,3,3500.0,5477500
KGH Quarter Kothasalipeta Road,2020,1250,1,2,3500.0,4375000
KGH Quarter Kothasalipeta Road,2020,1000,2,3,3500.0,3500000
KGH Quarter Kothasalipeta Road,2020,750,1,1,3500.0,2625000
KirlampudiLayout,2020,1750,1,2,4400.0,7700000
KirlampudiLayout,2020,1565,2,2,4400.0,6886000
KirlampudiLayout,2020,1250,2,2,4400.0,5500000
KirlampudiLayout,2020,1000,2,1,4400.0,4400000
KirlampudiLayout,2020,750,1,1,4400.0,3300000
Kolluru Masions Maharanipeta,2020,1750,1,2,3600.0,6300000
Kolluru Masions Maharanipeta,2020,1565,2,2,3600.0,5634000
Kolluru Masions Maharanipeta,2020,1250,2,2,3600.0,4500000
Kolluru Masions Maharanipeta,2020,1000,2,3,3600.0,3600000
Kolluru Masions Maharanipeta,2020,750,1,2,3600.0,2700000
Kommadi Jn NH,2020,1750,2,2,3400.0,5950000
Kommadi Jn NH,2020,1565,2,3,3400.0,5321000
Kommadi Jn NH,2020,1250,1,2,3400.0,4250000
Kommadi Jn NH,2020,1000,2,3,3400.0,3400000
Kommadi Jn NH,2020,750,1,1,3400.0,2550000
KonaVeedi Chinawaltair,2020,1750,2,2,2800.0,4900000
KonaVeedi Chinawaltair,2020,1565,2,3,2800.0,4382000
KonaVeedi Chinawaltair,2020,1250,1,2,2800.0,3500000
KonaVeedi Chinawaltair,2020,1000,2,3,2800.0,2800000
KonaVeedi Chinawaltair,2020,750,1,1,2800.0,2100000
KotakSchool ChinnaWaltair,2020,1750,2,3,4400.0,7700000
KotakSchool ChinnaWaltair,2020,1565,2,3,4400.0,6886000
KotakSchool ChinnaWaltair,2020,1250,2,2,4400.0,5500000
KotakSchool ChinnaWaltair,2020,1000,1,2,4400.0,4400000
KotakSchool ChinnaWaltair,2020,750,2,2,4400.0,3300000
Kothajalaripeta,2020,1750,2,2,2800.0,4900000
Kothajalaripeta,2020,1565,2,3,2800.0,4382000
Kothajalaripeta,2020,1250,1,2,2800.0,3500000
Kothajalaripeta,2020,1000,2,3,2800.0,2800000
Kothajalaripeta,2020,750,1,1,2800.0,2100000
KothaRoad,2020,1750,2,3,3000.0,5250000
KothaRoad,2020,1565,2,2,3000.0,4695000
KothaRoad,2020,1250,2,3,3000.0,3750000
KothaRoad,2020,1000,1,2,3000.0,3000000
KothaRoad,2020,750,1,1,3000.0,2250000
Kothavenkojipalem,2020,1750,2,2,5000.0,8750000
Kothavenkojipalem,2020,1565,2,3,5000.0,7825000
Kothavenkojipalem,2020,1250,1,2,5000.0,6250000
Kothavenkojipalem,2020,1000,2,3,5000.0,5000000
Kothavenkojipalem,2020,750,1,1,5000.0,3750000
KrishnaCollgeRoad,2020,1750,2,3,5800.0,10150000
KrishnaCollgeRoad,2020,1565,2,2,5800.0,9077000
KrishnaCollgeRoad,2020,1250,1,2,5800.0,7250000
KrishnaCollgeRoad,2020,1000,1,1,5800.0,5800000
KrishnaCollgeRoad,2020,750,1,1,5800.0,4350000
LalithaNagar Akkayyapalem,2020,1750,2,3,5900.0,10325000
LalithaNagar Akkayyapalem,2020,1565,2,2,5900.0,9233500
LalithaNagar Akkayyapalem,2020,1250,1,2,5900.0,7375000
LalithaNagar Akkayyapalem,2020,1000,2,1,5900.0,5900000
LalithaNagar Akkayyapalem,2020,750,2,3,5900.0,4425000
LawCollege,2020,1750,2,3,2700.0,4725000
LawCollege,2020,1565,2,2,2700.0,4225500
LawCollege,2020,1250,1,2,2700.0,3375000
LawCollege,2020,1000,2,1,2700.0,2700000
LawCollege,2020,750,2,3,2700.0,2025000
LawsonsbayColony,2020,1750,2,3,4000.0,7000000
LawsonsbayColony,2020,1565,2,2,4000.0,6260000
LawsonsbayColony,2020,1250,1,2,4000.0,5000000
LawsonsbayColony,2020,1000,2,1,4000.0,4000000
LawsonsbayColony,2020,750,2,3,4000.0,3000000
LB Colony Pedawaltair,2020,1750,2,3,5100.0,8925000
LB Colony Pedawaltair,2020,1565,2,2,5100.0,7981500
LB Colony Pedawaltair,2020,1250,2,2,5100.0,6375000
LB Colony Pedawaltair,2020,1000,1,2,5100.0,5100000
LB Colony Pedawaltair,2020,750,1,1,5100.0,3825000
Leelamahal Road,2020,1750,2,3,4500.0,7875000
Leelamahal Road,2020,1565,1,2,4500.0,7042500
Leelamahal Road,2020,1250,1,2,4500.0,5625000
Leelamahal Road,2020,1000,2,2,4500.0,4500000
Leelamahal Road,2020,750,1,1,4500.0,3375000
Maddilapalem,2020,1750,2,3,3400.0,5950000
Maddilapalem,2020,1565,1,2,3400.0,5321000
Maddilapalem,2020,1250,1,2,3400.0,4250000
Maddilapalem,2020,1000,2,2,3400.0,3400000
Maddilapalem,2020,750,1,1,3400.0,2550000
Madhurawada,2020,1750,2,3,2800.0,4900000
Madhurawada,2020,1565,1,2,2800.0,4382000
Madhurawada,2020,1250,1,2,2800.0,3500000
Madhurawada,2020,1000,2,2,2800.0,2800000
Madhurawada,2020,750,1,1,2800.0,2100000
Marikavalasa,2020,1750,2,3,2700.0,4725000
Marikavalasa,2020,1565,1,2,2700.0,4225500
Marikavalasa,2020,1250,1,2,2700.0,3375000
Marikavalasa,2020,1000,2,2,2700.0,2700000
Marikavalasa,2020,750,1,1,2700.0,2025000
MentalHospital Chinawaltair MainRoad,2020,1750,2,3,4000.0,7000000
MentalHospital Chinawaltair MainRoad,2020,1565,1,2,4000.0,6260000
MentalHospital Chinawaltair MainRoad,2020,1250,1,2,4000.0,5000000
MentalHospital Chinawaltair MainRoad,2020,1000,2,2,4000.0,4000000
MentalHospital Chinawaltair MainRoad,2020,750,1,1,4000.0,3000000
MMTC COLONY,2020,1750,1,2,5800.0,10150000
MMTC COLONY,2020,1565,2,2,5800.0,9077000
MMTC COLONY,2020,1250,2,2,5800.0,7250000
MMTC COLONY,2020,1000,2,3,5800.0,5800000
MMTC COLONY,2020,750,1,2,5800.0,4350000
MVP Sector 1,2020,1750,2,3,4000.0,7000000
MVP Sector 1,2020,1565,1,2,4000.0,6260000
MVP Sector 1,2020,1250,1,2,4000.0,5000000
MVP Sector 1,2020,1000,2,2,4000.0,4000000
MVP Sector 1,2020,750,1,1,4000.0,3000000
MVP Sector 10,2020,1750,2,3,5100.0,8925000
MVP Sector 10,2020,1565,1,2,5100.0,7981500
MVP Sector 10,2020,1250,1,2,5100.0,6375000
MVP Sector 10,2020,1000,2,2,5100.0,5100000
MVP Sector 10,2020,750,1,1,5100.0,3825000
MVP Sector 11,2020,1750,2,3,5100.0,8925000
MVP Sector 11,2020,1565,1,2,5100.0,7981500
MVP Sector 11,2020,1250,1,2,5100.0,6375000
MVP Sector 11,2020,1000,2,2,5100.0,5100000
MVP Sector 11,2020,750,1,1,5100.0,3825000
MVPdoubleRoad,2020,1750,2,3,4000.0,7000000
MVPdoubleRoad,2020,1565,1,2,4000.0,6260000
MVPdoubleRoad,2020,1250,1,2,4000.0,5000000
MVPdoubleRoad,2020,1000,2,2,4000.0,4000000
MVPdoubleRoad,2020,750,1,1,4000.0,3000000
NehruNagar,2020,1750,2,3,4500.0,7875000
NehruNagar,2020,1565,2,3,4500.0,7042500
NehruNagar,2020,1250,2,1,4500.0,5625000
NehruNagar,2020,1000,1,1,4500.0,4500000
NehruNagar,2020,750,2,2,4500.0,3375000
NerallaKoneruStreet Yedugulla Road,2020,1750,2,3,4500.0,7875000
NerallaKoneruStreet Yedugulla Road,2020,1565,2,2,4500.0,7042500
NerallaKoneruStreet Yedugulla Road,2020,1250,1,2,4500.0,5625000
NerallaKoneruStreet Yedugulla Road,2020,1000,2,3,4500.0,4500000
NerallaKoneruStreet Yedugulla Road,2020,750,1,1,4500.0,3375000
NetajiStreet Chinnawaltair,2020,1750,2,3,3300.0,5775000
NetajiStreet Chinnawaltair,2020,1565,2,2,3300.0,5164500
NetajiStreet Chinnawaltair,2020,1250,1,2,3300.0,4125000
NetajiStreet Chinnawaltair,2020,1000,2,3,3300.0,3300000
NetajiStreet Chinnawaltair,2020,750,1,1,3300.0,2475000
NewResapuvanipalem,2020,1750,2,3,4200.0,7350000
NewResapuvanipalem,2020,1565,1,2,4200.0,6573000
NewResapuvanipalem,2020,1250,2,1,4200.0,5250000
NewResapuvanipalem,2020,1000,2,2,4200.0,4200000
NewResapuvanipalem,2020,750,1,1,4200.0,3150000
NGGOSColony,2020,1750,2,3,5900.0,10325000
NGGOSColony,2020,1565,1,2,5900.0,9233500
NGGOSColony,2020,1250,2,3,5900.0,7375000
NGGOSColony,2020,1000,1,2,5900.0,5900000
NGGOSColony,2020,750,1,1,5900.0,4425000
OldMadhurawada,2020,1750,2,3,2700.0,4725000
OldMadhurawada,2020,1565,2,2,2700.0,4225500
OldMadhurawada,2020,1250,1,2,2700.0,3375000
OldMadhurawada,2020,1000,2,3,2700.0,2700000
OldMadhurawada,2020,750,1,1,2700.0,2025000
OldVenkojipalem MainRoad,2020,1750,2,3,5800.0,10150000
OldVenkojipalem MainRoad,2020,1565,2,2,5800.0,9077000
OldVenkojipalem MainRoad,2020,1250,1,2,5800.0,7250000
OldVenkojipalem MainRoad,2020,1000,2,3,5800.0,5800000
OldVenkojipalem MainRoad,2020,750,1,1,5800.0,4350000
OmmiVeedhi Chinnawaltair,2020,1750,2,3,2800.0,4900000
OmmiVeedhi Chinnawaltair,2020,1565,2,2,2800.0,4382000
OmmiVeedhi Chinnawaltair,2020,1250,1,2,2800.0,3500000
OmmiVeedhi Chinnawaltair,2020,1000,2,3,2800.0,2800000
OmmiVeedhi Chinnawaltair,2020,750,1,1,2800.0,2100000
Paindorapeta,2020,1750,2,3,4300.0,7525000
Paindorapeta,2020,1565,2,2,4300.0,6729500
Paindorapeta,2020,1250,1,2,4300.0,5375000
Paindorapeta,2020,1000,2,3,4300.0,4300000
Paindorapeta,2020,750,1,1,4300.0,3225000
Pandavari Veedhi,2020,1750,2,3,4700.0,8225000
Pandavari Veedhi,2020,1565,2,2,4700.0,7355500
Pandavari Veedhi,2020,1250,1,2,4700.0,5875000
Pandavari Veedhi,2020,1000,2,2,4700.0,4700000
Pandavari Veedhi,2020,750,1,1,4700.0,3525000
Pandurangapuram,2020,1750,2,3,4400.0,7700000
Pandurangapuram,2020,1565,2,2,4400.0,6886000
Pandurangapuram,2020,1250,1,2,4400.0,5500000
Pandurangapuram,2020,1000,2,3,4400.0,4400000
Pandurangapuram,2020,750,1,1,4400.0,3300000
Paradesipalem,2020,1750,2,3,2800.0,4900000
Paradesipalem,2020,1565,2,2,2800.0,4382000
Paradesipalem,2020,1250,1,2,2800.0,3500000
Paradesipalem,2020,1000,2,3,2800.0,2800000
Paradesipalem,2020,750,1,1,2800.0,2100000
Parakasarao Peta ,2020,1750,2,3,5700.0,9975000
Parakasarao Peta ,2020,1565,2,2,5700.0,8920500
Parakasarao Peta ,2020,1250,1,2,5700.0,7125000
Parakasarao Peta ,2020,1000,1,1,5700.0,5700000
Parakasarao Peta ,2020,750,1,1,5700.0,4275000
Pedajalaripeta,2020,1750,2,3,5000.0,8750000
Pedajalaripeta,2020,1565,2,2,5000.0,7825000
Pedajalaripeta,2020,1250,1,2,5000.0,6250000
Pedajalaripeta,2020,1000,2,3,5000.0,5000000
Pedajalaripeta,2020,750,1,1,5000.0,3750000
PedaKoturu,2020,1750,2,3,4700.0,8225000
PedaKoturu,2020,1565,2,2,4700.0,7355500
PedaKoturu,2020,1250,1,2,4700.0,5875000
PedaKoturu,2020,1000,2,2,4700.0,4700000
PedaKoturu,2020,750,1,1,4700.0,3525000
PedaRushikonda,2020,1750,2,3,2800.0,4900000
PedaRushikonda,2020,1565,2,2,2800.0,4382000
PedaRushikonda,2020,1250,1,2,2800.0,3500000
PedaRushikonda,2020,1000,2,3,2800.0,2800000
PedaRushikonda,2020,750,1,1,2800.0,2100000
Pedawaltair,2020,1750,2,3,5100.0,8925000
Pedawaltair,2020,1565,2,2,5100.0,7981500
Pedawaltair,2020,1250,1,2,5100.0,6375000
Pedawaltair,2020,1000,2,3,5100.0,5100000
Pedawaltair,2020,750,1,1,5100.0,3825000
Peethalavanipalem,2020,1750,2,3,2800.0,4900000
Peethalavanipalem,2020,1565,2,2,2800.0,4382000
Peethalavanipalem,2020,1250,1,2,2800.0,3500000
Peethalavanipalem,2020,1000,2,3,2800.0,2800000
Peethalavanipalem,2020,750,1,1,2800.0,2100000
PineApple Colony,2020,1750,2,3,2500.0,4375000
PineApple Colony,2020,1565,2,2,2500.0,3912500
PineApple Colony,2020,1250,1,2,2500.0,3125000
PineApple Colony,2020,1000,2,3,2500.0,2500000
PineApple Colony,2020,750,1,1,2500.0,1875000
Pithapuram colony,2020,1750,1,2,4300.0,7525000
Pithapuram colony,2020,1565,2,2,4300.0,6729500
Pithapuram colony,2020,1250,2,2,4300.0,5375000
Pithapuram colony,2020,1000,2,3,4300.0,4300000
Pithapuram colony,2020,750,1,2,4300.0,3225000
PM Palem,2020,1750,2,3,2800.0,4900000
PM Palem,2020,1565,2,2,2800.0,4382000
PM Palem,2020,1250,1,2,2800.0,3500000
PM Palem,2020,1000,2,3,2800.0,2800000
PM Palem,2020,750,1,1,2800.0,2100000
Police Barracks Quarters,2020,1750,2,3,2800.0,4900000
Police Barracks Quarters,2020,1565,2,2,2800.0,4382000
Police Barracks Quarters,2020,1250,1,2,2800.0,3500000
Police Barracks Quarters,2020,1000,2,3,2800.0,2800000
Police Barracks Quarters,2020,750,1,1,2800.0,2100000
