location,year,total_sqft,bath,bhk,price per feet,price
5.Allipuram Bazzar,2020,1250,2,2,4500.0,5625000
5.Allipuram Bazzar,2020,1000,2,3,4500.0,4500000
5.Allipuram Bazzar,2020,750,1,2,4500.0,3375000
6.Ambedkar Colony Bhupesh nagar Allipuram,2020,1750,1,2,2800.0,4900000
6.Ambedkar Colony Bhupesh nagar Allipuram,2020,1565,2,2,2800.0,4382000
6.Ambedkar Colony Bhupesh nagar Allipuram,2020,1250,2,2,2800.0,3500000
6.Ambedkar Colony Bhupesh nagar Allipuram,2020,1000,2,3,2800.0,2800000
6.Ambedkar Colony Bhupesh nagar Allipuram,2020,750,1,2,2800.0,2100000
7.Ammavari Street Chinawaltair,2020,1750,1,2,5000.0,8750000
7.Ammavari Street Chinawaltair,2020,1565,2,2,5000.0,7825000
7.Ammavari Street Chinawaltair,2020,1250,2,2,5000.0,6250000
7.Ammavari Street Chinawaltair,2020,1000,2,3,5000.0,5000000
7.Ammavari Street Chinawaltair,2020,750,1,2,5000.0,3750000
8.AndhraUniversity,2020,1750,1,2,5000.0,8750000
8.AndhraUniversity,2020,1565,2,2,5000.0,7825000
8.AndhraUniversity,2020,1250,2,2,5000.0,6250000
8.AndhraUniversity,2020,1000,2,3,5000.0,5000000
8.AndhraUniversity,2020,750,1,2,5000.0,3750000
9.Anjaneya Swamy Temple Pedda Waltair,2020,1750,1,2,4500.0,7875000
9.Anjaneya Swamy Temple Pedda Waltair,2020,1565,2,2,4500.0,7042500
9.Anjaneya Swamy Temple Pedda Waltair,2020,1250,2,2,4500.0,5625000
9.Anjaneya Swamy Temple Pedda Waltair,2020,1000,2,3,4500.0,4500000
9.Anjaneya Swamy Temple Pedda Waltair,2020,750,1,2,4500.0,3375000
10.Anthony Nagar Penta Street,2020,1750,1,2,3500.0,6125000
10.Anthony Nagar Penta Street,2020,1565,2,2,3500.0,5477500
10.Anthony Nagar Penta Street,2020,1250,2,2,3500.0,4375000
10.Anthony Nagar Penta Street,2020,1000,2,3,3500.0,3500000
10.Anthony Nagar Penta Street,2020,750,1,2,3500.0,2625000
11.ApsebColony,2020,1750,1,2,5800.0,10150000
11.ApsebColony,2020,1565,2,2,5800.0,9077000
11.ApsebColony,2020,1250,2,2,5800.0,7250000
11.ApsebColony,2020,1000,2,3,5800.0,5800000
11.ApsebColony,2020,750,1,2,5800.0,4350000
12.Arilova Sector 1,2020,1750,1,2,2800.0,4900000
12.Arilova Sector 1,2020,1565,2,2,2800.0,4382000
12.Arilova Sector 1,2020,1250,2,2,2800.0,3500000
12.Arilova Sector 1,2020,1000,2,3,2800.0,2800000
12.Arilova Sector 1,2020,750,1,2,2800.0,2100000
13.Arilova Sector11,2020,1750,1,2,2800.0,4900000
13.Arilova Sector11,2020,1565,2,2,2800.0,4382000
13.Arilova Sector11,2020,1250,2,2,2800.0,3500000
13.Arilova Sector11,2020,1000,2,3,2800.0,2800000
13.Arilova Sector11,2020,750,1,2,2800.0,2100000
14.AshokNagar,2020,1750,1,2,3300.0,5775000
14.AshokNagar,2020,1565,2,2,3300.0,5164500
14.AshokNagar,2020,1250,2,2,3300.0,4125000
14.AshokNagar,2020,1000,2,3,3300.0,3300000
14.AshokNagar,2020,750,1,2,3300.0,2475000
15.Asilmetta Junction,2020,1750,1,2,6500.0,11375000
15.Asilmetta Junction,2020,1565,2,2,6500.0,10172500
15.Asilmetta Junction,2020,1250,2,2,6500.0,8125000
15.Asilmetta Junction,2020,1000,2,3,6500.0,6500000
15.Asilmetta Junction,2020,750,1,2,6500.0,4875000
16.ASR statue Steel plant Staff Quarters,2020,1750,1,2,5800.0,10150000
16.ASR statue Steel plant Staff Quarters,2020,1565,2,2,5800.0,9077000
16.ASR statue Steel plant Staff Quarters,2020,1250,2,2,5800.0,7250000
16.ASR statue Steel plant Staff Quarters,2020,1000,2,3,5800.0,5800000
16.ASR statue Steel plant Staff Quarters,2020,750,1,2,5800.0,4350000
17.AssamGardens Allipuram,2020,1750,1,2,6000.0,10500000
17.AssamGardens Allipuram,2020,1565,2,2,6000.0,9390000
17.AssamGardens Allipuram,2020,1250,2,2,6000.0,7500000
17.AssamGardens Allipuram,2020,1000,2,3,6000.0,6000000
17.AssamGardens Allipuram,2020,750,1,2,6000.0,4500000
18.AU Distance Education Centre Kirlampudi Layout,2020,1750,1,2,4400.0,7700000
18.AU Distance Education Centre Kirlampudi Layout,2020,1565,2,2,4400.0,6886000
18.AU Distance Education Centre Kirlampudi Layout,2020,1250,2,2,4400.0,5500000
18.AU Distance Education Centre Kirlampudi Layout,2020,1000,2,3,4400.0,4400000
18.AU Distance Education Centre Kirlampudi Layout,2020,750,1,2,4400.0,3300000
19.AU Outgate,2020,1750,1,2,4000.0,7000000
19.AU Outgate,2020,1565,2,2,4000.0,6260000
19.AU Outgate,2020,1250,2,2,4000.0,5000000
19.AU Outgate,2020,1000,2,3,4000.0,4000000
19.AU Outgate,2020,750,1,2,4000.0,3000000
20.AU Quarters Sirupuram,2020,1750,1,2,5800.0,10150000
20.AU Quarters Sirupuram,2020,1565,2,2,5800.0,9077000
20.AU Quarters Sirupuram,2020,1250,2,2,5800.0,7250000
20.AU Quarters Sirupuram,2020,1000,2,3,5800.0,5800000
20.AU Quarters Sirupuram,2020,750,1,2,5800.0,4350000
21.AVN College road,2020,1750,1,2,3800.0,6650000
21.AVN College road,2020,1565,2,2,3800.0,5947000
21.AVN College road,2020,1250,2,2,3800.0,4750000
21.AVN College road,2020,1000,2,3,3800.0,3800000
21.AVN College road,2020,750,1,2,3800.0,2850000
22.Bakkannapalem,2020,1750,1,2,2100.0,3675000
22.Bakkannapalem,2020,1565,2,2,2100.0,3286500
22.Bakkannapalem,2020,1250,2,2,2100.0,2625000
22.Bakkannapalem,2020,1000,2,3,2100.0,2100000
22.Bakkannapalem,2020,750,1,2,2100.0,1575000
23.BalajiNagar,2020,1750,1,2,6500.0,11375000
23.BalajiNagar,2020,1565,2,2,6500.0,10172500
23.BalajiNagar,2020,1250,2,2,6500.0,8125000
23.BalajiNagar,2020,1000,2,3,6500.0,6500000
23.BalajiNagar,2020,750,1,2,6500.0,4875000
24.Bangaramma Metta,2020,1750,1,2,3100.0,5425000
24.Bangaramma Metta,2020,1565,2,2,3100.0,4851500
24.Bangaramma Metta,2020,1250,2,2,3100.0,3875000
24.Bangaramma Metta,2020,1000,2,3,3100.0,3100000
24.Bangaramma Metta,2020,750,1,2,3100.0,2325000
25.Banoji nagar Ramnagar,2020,1750,1,2,6500.0,11375000
25.Banoji nagar Ramnagar,2020,1565,2,2,6500.0,10172500
25.Banoji nagar Ramnagar,2020,1250,2,2,6500.0,8125000
25.Banoji nagar Ramnagar,2020,1000,2,3,6500.0,6500000
25.Banoji nagar Ramnagar,2020,750,1,2,6500.0,4875000
26.BeachRoad,2020,1750,1,2,3900.0,6825000
26.BeachRoad,2020,1565,2,2,3900.0,6103500
26.BeachRoad,2020,1250,2,2,3900.0,4875000
26.BeachRoad,2020,1000,2,3,3900.0,3900000
26.BeachRoad,2020,750,1,2,3900.0,2925000
27.Bullayya College Road Resapuvanipalem,2020,1750,1,2,4300.0,7525000
27.Bullayya College Road Resapuvanipalem,2020,1565,2,2,4300.0,6729500
27.Bullayya College Road Resapuvanipalem,2020,1250,2,2,4300.0,5375000
27.Bullayya College Road Resapuvanipalem,2020,1000,2,3,4300.0,4300000
27.Bullayya College Road Resapuvanipalem,2020,750,1,2,4300.0,3225000
28.BVK College Road,2020,1750,2,3,4000.0,7000000
28.BVK College Road,2020,1565,2,2,4000.0,6260000
28.BVK College Road,2020,1250,1,2,4000.0,5000000
28.BVK College Road,2020,1000,1,2,4000.0,4000000
28.BVK College Road,2020,750,1,1,4000.0,3000000
29.Carshed,2020,1750,1,2,3200.0,5600000
29.Carshed,2020,1565,2,2,3200.0,5008000
29.Carshed,2020,1250,2,2,3200.0,4000000
29.Carshed,2020,1000,2,3,3200.0,3200000
29.Carshed,2020,750,1,2,3200.0,2400000
30.CBM Compound Complex,2020,1750,2,3,4300.0,7525000
30.CBM Compound Complex,2020,1565,2,3,4300.0,6729500
30.CBM Compound Complex,2020,1250,2,2,4300.0,5375000
30.CBM Compound Complex,2020,1000,1,2,4300.0,4300000
30.CBM Compound Complex,2020,750,2,2,4300.0,3225000
31.Chakala veedhi Chinnawaltair,2020,1750,2,3,4500.0,7875000
31.Chakala veedhi Chinnawaltair,2020,1565,2,3,4500.0,7042500
31.Chakala veedhi Chinnawaltair,2020,1250,2,2,4500.0,5625000
31.Chakala veedhi Chinnawaltair,2020,1000,1,2,4500.0,4500000
31.Chakala veedhi Chinnawaltair,2020,750,2,2,4500.0,3375000
32.Chaluva Thota Allipuram,2020,1750,2,3,4500.0,7875000
32.Chaluva Thota Allipuram,2020,1565,2,3,4500.0,7042500
32.Chaluva Thota Allipuram,2020,1250,2,2,4500.0,5625000
32.Chaluva Thota Allipuram,2020,1000,1,2,4500.0,4500000
32.Chaluva Thota Allipuram,2020,750,2,2,4500.0,3375000
33.Chandrampalem NH,2020,1750,2,3,3500.0,6125000
33.Chandrampalem NH,2020,1565,2,3,3500.0,5477500
33.Chandrampalem NH,2020,1250,2,2,3500.0,4375000
33.Chandrampalem NH,2020,1000,1,2,3500.0,3500000
33.Chandrampalem NH,2020,750,2,2,3500.0,2625000
34.Changalraopeta Main Road,2020,1750,2,3,3900.0,6825000
34.Changalraopeta Main Road,2020,1565,2,3,3900.0,6103500
34.Changalraopeta Main Road,2020,1250,2,2,3900.0,4875000
34.Changalraopeta Main Road,2020,1000,1,2,3900.0,3900000
34.Changalraopeta Main Road,2020,750,2,2,3900.0,2925000
35.ChilakapetaQuarters,2020,1750,2,3,4700.0,8225000
35.ChilakapetaQuarters,2020,1565,2,2,4700.0,7355500
35.ChilakapetaQuarters,2020,1250,2,3,4700.0,5875000
35.ChilakapetaQuarters,2020,1000,1,2,4700.0,4700000
35.ChilakapetaQuarters,2020,750,1,1,4700.0,3525000
36.ChinnaRushikonda,2020,1750,2,3,2800.0,4900000
36.ChinnaRushikonda,2020,1565,2,3,2800.0,4382000
36.ChinnaRushikonda,2020,1250,2,2,2800.0,3500000
36.ChinnaRushikonda,2020,1000,1,2,2800.0,2800000
36.ChinnaRushikonda,2020,750,2,2,2800.0,2100000
37.Chinnawaltair,2020,1750,2,3,3500.0,6125000
37.Chinnawaltair,2020,1565,2,3,3500.0,5477500
37.Chinnawaltair,2020,1250,2,2,3500.0,4375000
37.Chinnawaltair,2020,1000,1,2,3500.0,3500000
37.Chinnawaltair,2020,750,2,2,3500.0,2625000
38.CMR FunctionHall Area,2020,750,1,2,4500.0,3375000
38.CMR FunctionHall Area,2020,1750,2,3,4500.0,7875000
38.CMR FunctionHall Area,2020,1500,2,2,4500.0,6750000
38.CMR FunctionHall Area,2020,1000,2,2,4500.0,4500000
38.CMR FunctionHall Area,2020,1250,1,2,4500.0,5625000
39.Collector office Jn,2020,1750,2,3,3600.0,6300000
39.Collector office Jn,2020,1565,2,3,3600.0,5634000
39.Collector office Jn,2020,1250,2,2,3600.0,4500000
39.Collector office Jn,2020,1000,2,2,3600.0,3600000
39.Collector office Jn,2020,750,1,2,3600.0,2700000
40.CycloneCentre Staff Quarters YogaVillage,2020,1750,2,3,4400.0,7700000
40.CycloneCentre Staff Quarters YogaVillage,2020,1565,2,2,4400.0,6886000
40.CycloneCentre Staff Quarters YogaVillage,2020,1250,2,3,4400.0,5500000
40.CycloneCentre Staff Quarters YogaVillage,2020,1000,2,2,4400.0,4400000
40.CycloneCentre Staff Quarters YogaVillage,2020,750,2,2,4400.0,3300000
41.Dabagardens,2020,1750,2,3,4200.0,7350000
41.Dabagardens,2020,1565,2,2,4200.0,6573000
41.Dabagardens,2020,1250,2,3,4200.0,5250000
41.Dabagardens,2020,1000,2,2,4200.0,4200000
41.Dabagardens,2020,750,2,2,4200.0,3150000
42.DanduBazaar,2020,1750,2,3,5700.0,9975000
42.DanduBazaar,2020,1565,2,3,5700.0,8920500
42.DanduBazaar,2020,1250,1,2,5700.0,7125000
42.DanduBazaar,2020,1000,2,2,5700.0,5700000
42.DanduBazaar,2020,750,1,2,5700.0,4275000
43.DasapallaHills,2020,1750,1,2,6500.0,11375000
43.DasapallaHills,2020,1565,2,3,6500.0,10172500
43.DasapallaHills,2020,1250,2,2,6500.0,8125000
43.DasapallaHills,2020,1000,1,1,6500.0,6500000
43.DasapallaHills,2020,750,2,2,6500.0,4875000
44.DevangulaStreet Allipuram,2020,1750,2,3,4500.0,7875000
44.DevangulaStreet Allipuram,2020,1565,2,2,4500.0,7042500
44.DevangulaStreet Allipuram,2020,1250,2,2,4500.0,5625000
44.DevangulaStreet Allipuram,2020,1000,1,1,4500.0,4500000
44.DevangulaStreet Allipuram,2020,750,1,2,4500.0,3375000
45.Diabbapalem Jagadamba ,2020,1750,2,3,4500.0,7875000
45.Diabbapalem Jagadamba ,2020,1565,2,2,4500.0,7042500
45.Diabbapalem Jagadamba ,2020,1250,2,3,4500.0,5625000
45.Diabbapalem Jagadamba ,2020,1000,2,2,4500.0,4500000
45.Diabbapalem Jagadamba ,2020,750,2,2,4500.0,3375000
46.Doctors Colony Seethammadhara Jn HB Colony,2020,1750,1,2,4000.0,7000000
46.Doctors Colony Seethammadhara Jn HB Colony,2020,1565,2,2,4000.0,6260000
46.Doctors Colony Seethammadhara Jn HB Colony,2020,1250,2,2,4000.0,5000000
46.Doctors Colony Seethammadhara Jn HB Colony,2020,1000,2,3,4000.0,4000000
46.Doctors Colony Seethammadhara Jn HB Colony,2020,750,1,2,4000.0,3000000
47.DolphinHotel,2020,1750,2,3,3600.0,6300000
47.DolphinHotel,2020,1565,2,2,3600.0,5634000
47.DolphinHotel,2020,1250,1,3,3600.0,4500000
47.DolphinHotel,2020,1000,2,3,3600.0,3600000
47.DolphinHotel,2020,750,2,2,3600.0,2700000
48.Durganagar Kancharapalem,2020,1750,1,2,3000.0,5250000
48.Durganagar Kancharapalem,2020,1565,2,2,3000.0,4695000
48.Durganagar Kancharapalem,2020,1250,2,2,3000.0,3750000
48.Durganagar Kancharapalem,2020,1000,2,3,3000.0,3000000
48.Durganagar Kancharapalem,2020,750,1,2,3000.0,2250000
49.DurgaTemple Area BeachRoad,2020,1750,1,3,5000.0,8750000
49.DurgaTemple Area BeachRoad,2020,1565,2,3,5000.0,7825000
49.DurgaTemple Area BeachRoad,2020,1250,2,2,5000.0,6250000
49.DurgaTemple Area BeachRoad,2020,1000,1,2,5000.0,5000000
49.DurgaTemple Area BeachRoad,2020,750,2,3,5000.0,3750000
50.EastPointColony Chinnawaltair,2020,1750,2,3,4000.0,7000000
50.EastPointColony Chinnawaltair,2020,1565,2,3,4000.0,6260000
50.EastPointColony Chinnawaltair,2020,1250,2,2,4000.0,5000000
50.EastPointColony Chinnawaltair,2020,1000,1,2,4000.0,4000000
50.EastPointColony Chinnawaltair,2020,750,2,2,4000.0,3000000
51.EenaduLayout,2020,1750,2,3,2800.0,4900000
51.EenaduLayout,2020,1565,2,2,2800.0,4382000
51.EenaduLayout,2020,1250,2,3,2800.0,3500000
51.EenaduLayout,2020,1000,2,2,2800.0,2800000
51.EenaduLayout,2020,750,2,2,2800.0,2100000
52.Gitam College Road,2020,1750,2,3,2700.0,4725000
52.Gitam College Road,2020,1565,2,2,2700.0,4225500
52.Gitam College Road,2020,1250,2,2,2700.0,3375000
52.Gitam College Road,2020,1000,1,2,2700.0,2700000
52.Gitam College Road,2020,750,1,1,2700.0,2025000
53.GnanapuramMainRoad,2020,1750,2,3,2800.0,4900000
53.GnanapuramMainRoad,2020,1565,2,2,2800.0,4382000
53.GnanapuramMainRoad,2020,1250,1,2,2800.0,3500000
53.GnanapuramMainRoad,2020,1000,2,3,2800.0,2800000
53.GnanapuramMainRoad,2020,750,1,2,2800.0,2100000
54.GNT Road,2020,1750,2,3,6500.0,11375000
54.GNT Road,2020,1565,2,2,6500.0,10172500
54.GNT Road,2020,1250,2,3,6500.0,8125000
54.GNT Road,2020,1000,2,2,6500.0,6500000
54.GNT Road,2020,750,2,2,6500.0,4875000
55.Godavari Street,2020,1750,2,3,4500.0,7875000
55.Godavari Street,2020,1565,2,2,4500.0,7042500
55.Godavari Street,2020,1250,2,3,4500.0,5625000
55.Godavari Street,2020,1000,2,1,4500.0,4500000
55.Godavari Street,2020,750,2,2,4500.0,3375000
56.Gokhale Road,2020,1750,1,3,4800.0,8400000
56.Gokhale Road,2020,1565,2,3,4800.0,7512000
56.Gokhale Road,2020,1250,2,2,4800.0,6000000
56.Gokhale Road,2020,1000,1,2,4800.0,4800000
56.Gokhale Road,2020,750,1,1,4800.0,3600000
57.Gollalapalem,2020,1750,2,3,6500.0,11375000
57.Gollalapalem,2020,1565,2,2,6500.0,10172500
57.Gollalapalem,2020,1250,2,2,6500.0,8125000
57.Gollalapalem,2020,1000,1,2,6500.0,6500000
57.Gollalapalem,2020,750,1,1,6500.0,4875000
58.Gollaveedhi Kancharapalem,2020,1750,1,3,4300.0,7525000
58.Gollaveedhi Kancharapalem,2020,1565,2,3,4300.0,6729500
58.Gollaveedhi Kancharapalem,2020,1250,2,2,4300.0,5375000
58.Gollaveedhi Kancharapalem,2020,1000,1,2,4300.0,4300000
58.Gollaveedhi Kancharapalem,2020,750,2,3,4300.0,3225000
59.GovindaRoad Kancharapalem,2020,1750,2,3,4500.0,7875000
59.GovindaRoad Kancharapalem,2020,1565,2,2,4500.0,7042500
59.GovindaRoad Kancharapalem,2020,1250,2,3,4500.0,5625000
59.GovindaRoad Kancharapalem,2020,1000,1,2,4500.0,4500000
59.GovindaRoad Kancharapalem,2020,750,2,3,4500.0,3375000
60.GrandbayHotel Gokhale road,2020,1750,2,3,4800.0,8400000
60.GrandbayHotel Gokhale road,2020,1565,2,2,4800.0,7512000
60.GrandbayHotel Gokhale road,2020,1250,1,2,4800.0,6000000
60.GrandbayHotel Gokhale road,2020,1000,2,3,4800.0,4800000
60.GrandbayHotel Gokhale road,2020,750,2,2,4800.0,3600000
61.Green Park Hotel Road,2020,1750,1,3,5700.0,9975000
61.Green Park Hotel Road,2020,1565,2,2,5700.0,8920500
61.Green Park Hotel Road,2020,1250,2,2,5700.0,7125000
61.Green Park Hotel Road,2020,1000,1,2,5700.0,5700000
61.Green Park Hotel Road,2020,750,1,1,5700.0,4275000
62.GurudwaraJunction,2020,1750,2,3,5900.0,10325000
62.GurudwaraJunction,2020,1565,1,2,5900.0,9233500
62.GurudwaraJunction,2020,1250,2,2,5900.0,7375000
62.GurudwaraJunction,2020,1000,1,2,5900.0,5900000
62.GurudwaraJunction,2020,750,1,1,5900.0,4425000
63.HanumanthaWaka,2020,1750,2,3,2800.0,4900000
63.HanumanthaWaka,2020,1565,1,2,2800.0,4382000
63.HanumanthaWaka,2020,1250,2,2,2800.0,3500000
63.HanumanthaWaka,2020,1000,1,2,2800.0,2800000
63.HanumanthaWaka,2020,750,1,1,2800.0,2100000
64.Harbour Street Kota Veedhi,2020,1750,2,3,3700.0,6475000
64.Harbour Street Kota Veedhi,2020,1565,1,2,3700.0,5790500
64.Harbour Street Kota Veedhi,2020,1250,2,2,3700.0,4625000
64.Harbour Street Kota Veedhi,2020,1000,1,2,3700.0,3700000
64.Harbour Street Kota Veedhi,2020,750,1,1,3700.0,2775000
65.HB Colony,2020,1750,2,3,5800.0,10150000
65.HB Colony,2020,1565,1,2,5800.0,9077000
65.HB Colony,2020,1250,2,2,5800.0,7250000
65.HB Colony,2020,1000,1,2,5800.0,5800000
65.HB Colony,2020,750,1,1,5800.0,4350000
66.HeadPostOfficeRoad,2020,1750,1,2,2800.0,4900000
66.HeadPostOfficeRoad,2020,1565,2,2,2800.0,4382000
66.HeadPostOfficeRoad,2020,1250,2,3,2800.0,3500000
66.HeadPostOfficeRoad,2020,1000,2,2,2800.0,2800000
66.HeadPostOfficeRoad,2020,750,1,1,2800.0,2100000
67.HPCL Layout,2020,1750,1,2,4400.0,7700000
67.HPCL Layout,2020,1565,2,2,4400.0,6886000
67.HPCL Layout,2020,1250,2,3,4400.0,5500000
67.HPCL Layout,2020,1000,2,2,4400.0,4400000
67.HPCL Layout,2020,750,1,1,4400.0,3300000
68.Indiranagar,2020,1750,1,2,5000.0,8750000
68.Indiranagar,2020,1565,2,2,5000.0,7825000
68.Indiranagar,2020,1250,2,3,5000.0,6250000
68.Indiranagar,2020,1000,2,2,5000.0,5000000
68.Indiranagar,2020,750,1,1,5000.0,3750000
69.IssukaThota,2020,1750,2,2,5800.0,10150000
69.IssukaThota,2020,1565,1,2,5800.0,9077000
69.IssukaThota,2020,1250,1,2,5800.0,7250000
69.IssukaThota,2020,1000,2,3,5800.0,5800000
69.IssukaThota,2020,750,1,2,5800.0,4350000
70.Jagadamba Junction,2020,1750,2,3,4500.0,7875000
70.Jagadamba Junction,2020,1565,2,2,4500.0,7042500
70.Jagadamba Junction,2020,1250,1,2,4500.0,5625000
70.Jagadamba Junction,2020,1000,1,2,4500.0,4500000
70.Jagadamba Junction,2020,750,1,1,4500.0,3375000
71.Jalaripeta,2020,1750,2,3,2800.0,4900000
71.Jalaripeta,2020,1565,2,2,2800.0,4382000
71.Jalaripeta,2020,1250,2,3,2800.0,3500000
71.Jalaripeta,2020,1000,2,2,2800.0,2800000
71.Jalaripeta,2020,750,2,2,2800.0,2100000
72.Jodugullapalem,2020,1750,2,3,2800.0,4900000
72.Jodugullapalem,2020,1565,2,2,2800.0,4382000
72.Jodugullapalem,2020,1250,1,2,2800.0,3500000
72.Jodugullapalem,2020,1000,1,2,2800.0,2800000
72.Jodugullapalem,2020,750,1,1,2800.0,2100000
73.Kailasa Metta,2020,1750,1,2,6500.0,11375000
73.Kailasa Metta,2020,1565,2,2,6500.0,10172500
73.Kailasa Metta,2020,1250,2,2,6500.0,8125000
73.Kailasa Metta,2020,1000,2,3,6500.0,6500000
73.Kailasa Metta,2020,750,1,2,6500.0,4875000
74.Kancharapalem,2020,1750,2,3,4100.0,7175000
74.Kancharapalem,2020,1565,1,2,4100.0,6416500
74.Kancharapalem,2020,1250,1,1,4100.0,5125000
74.Kancharapalem,2020,1000,2,3,4100.0,4100000
74.Kancharapalem,2020,750,1,1,4100.0,3075000
75.KGH DownRoad,2020,1750,2,2,4500.0,7875000
75.KGH DownRoad,2020,1565,2,3,4500.0,7042500
75.KGH DownRoad,2020,1250,1,2,4500.0,5625000
75.KGH DownRoad,2020,1000,2,3,4500.0,4500000
75.KGH DownRoad,2020,750,1,1,4500.0,3375000
76.KGH Quarter Kothasalipeta Road,2020,1750,2,2,3500.0,6125000
76.KGH Quarter Kothasalipeta Road,2020,1565,2,3,3500.0,5477500
76.KGH Quarter Kothasalipeta Road,2020,1250,1,2,3500.0,4375000
76.KGH Quarter Kothasalipeta Road,2020,1000,2,3,3500.0,3500000
76.KGH Quarter Kothasalipeta Road,2020,750,1,1,3500.0,2625000
77.KirlampudiLayout,2020,1750,1,2,4400.0,7700000
77.KirlampudiLayout,2020,1565,2,2,4400.0,6886000
77.KirlampudiLayout,2020,1250,2,2,4400.0,5500000
77.KirlampudiLayout,2020,1000,2,1,4400.0,4400000
77.KirlampudiLayout,2020,750,1,1,4400.0,3300000
78.Kolluru Masions Maharanipeta,2020,1750,1,2,3600.0,6300000
78.Kolluru Masions Maharanipeta,2020,1565,2,2,3600.0,5634000
78.Kolluru Masions Maharanipeta,2020,1250,2,2,3600.0,4500000
78.Kolluru Masions Maharanipeta,2020,1000,2,3,3600.0,3600000
78.Kolluru Masions Maharanipeta,2020,750,1,2,3600.0,2700000
79.Kommadi Jn NH,2020,1750,2,2,3400.0,5950000
79.Kommadi Jn NH,2020,1565,2,3,3400.0,5321000
79.Kommadi Jn NH,2020,1250,1,2,3400.0,4250000
79.Kommadi Jn NH,2020,1000,2,3,3400.0,3400000
79.Kommadi Jn NH,2020,750,1,1,3400.0,2550000
80.KonaVeedi Chinawaltair,2020,1750,2,2,2800.0,4900000
80.KonaVeedi Chinawaltair,2020,1565,2,3,2800.0,4382000
80.KonaVeedi Chinawaltair,2020,1250,1,2,2800.0,3500000
80.KonaVeedi Chinawaltair,2020,1000,2,3,2800.0,2800000
80.KonaVeedi Chinawaltair,2020,750,1,1,2800.0,2100000
81.KotakSchool ChinnaWaltair,2020,1750,2,3,4400.0,7700000
81.KotakSchool ChinnaWaltair,2020,1565,2,3,4400.0,6886000
81.KotakSchool ChinnaWaltair,2020,1250,2,2,4400.0,5500000
81.KotakSchool ChinnaWaltair,2020,1000,1,2,4400.0,4400000
81.KotakSchool ChinnaWaltair,2020,750,2,2,4400.0,3300000
82.Kothajalaripeta,2020,1750,2,2,2800.0,4900000
82.Kothajalaripeta,2020,1565,2,3,2800.0,4382000
82.Kothajalaripeta,2020,1250,1,2,2800.0,3500000
82.Kothajalaripeta,2020,1000,2,3,2800.0,2800000
82.Kothajalaripeta,2020,750,1,1,2800.0,2100000
83.KothaRoad,2020,1750,2,3,3000.0,5250000
83.KothaRoad,2020,1565,2,2,3000.0,4695000
83.KothaRoad,2020,1250,2,3,3000.0,3750000
83.KothaRoad,2020,1000,1,2,3000.0,3000000
83.KothaRoad,2020,750,1,1,3000.0,2250000
84.Kothavenkojipalem,2020,1750,2,2,5000.0,8750000
84.Kothavenkojipalem,2020,1565,2,3,5000.0,7825000
84.Kothavenkojipalem,2020,1250,1,2,5000.0,6250000
84.Kothavenkojipalem,2020,1000,2,3,5000.0,5000000
84.Kothavenkojipalem,2020,750,1,1,5000.0,3750000
85.KrishnaCollgeRoad,2020,1750,2,3,5800.0,10150000
85.KrishnaCollgeRoad,2020,1565,2,2,5800.0,9077000
85.KrishnaCollgeRoad,2020,1250,1,2,5800.0,7250000
85.KrishnaCollgeRoad,2020,1000,1,1,5800.0,5800000
85.KrishnaCollgeRoad,2020,750,1,1,5800.0,4350000
86.LalithaNagar Akkayyapalem,2020,1750,2,3,5900.0,10325000
86.LalithaNagar Akkayyapalem,2020,1565,2,2,5900.0,9233500
86.LalithaNagar Akkayyapalem,2020,1250,1,2,5900.0,7375000
86.LalithaNagar Akkayyapalem,2020,1000,2,1,5900.0,5900000
86.LalithaNagar Akkayyapalem,2020,750,2,3,5900.0,4425000
87.LawCollege,2020,1750,2,3,2700.0,4725000
87.LawCollege,2020,1565,2,2,2700.0,4225500
87.LawCollege,2020,1250,1,2,2700.0,3375000
87.LawCollege,2020,1000,2,1,2700.0,2700000
87.LawCollege,2020,750,2,3,2700.0,2025000
88.LawsonsbayColony,2020,1750,2,3,4000.0,7000000
88.LawsonsbayColony,2020,1565,2,2,4000.0,6260000
88.LawsonsbayColony,2020,1250,1,2,4000.0,5000000
88.LawsonsbayColony,2020,1000,2,1,4000.0,4000000
88.LawsonsbayColony,2020,750,2,3,4000.0,3000000
89.LB Colony Pedawaltair,2020,1750,2,3,5100.0,8925000
89.LB Colony Pedawaltair,2020,1565,2,2,5100.0,7981500
89.LB Colony Pedawaltair,2020,1250,2,2,5100.0,6375000
89.LB Colony Pedawaltair,2020,1000,1,2,5100.0,5100000
89.LB Colony Pedawaltair,2020,750,1,1,5100.0,3825000
90.Leelamahal Road,2020,1750,2,3,4500.0,7875000
90.Leelamahal Road,2020,1565,1,2,4500.0,7042500
90.Leelamahal Road,2020,1250,1,2,4500.0,5625000
90.Leelamahal Road,2020,1000,2,2,4500.0,4500000
90.Leelamahal Road,2020,750,1,1,4500.0,3375000
91.Maddilapalem,2020,1750,2,3,3400.0,5950000
91.Maddilapalem,2020,1565,1,2,3400.0,5321000
91.Maddilapalem,2020,1250,1,2,3400.0,4250000
91.Maddilapalem,2020,1000,2,2,3400.0,3400000
91.Maddilapalem,2020,750,1,1,3400.0,2550000
92.Madhurawada,2020,1750,2,3,2800.0,4900000
